id,year,month,day,zipcode,latitude,longitude,sqft_lot,sqft_living,sqft_above,sqft_basement,floors,bedrooms,bathrooms,waterfront,view,condition,grade,year_built,year_renovated,sqft_lot_15nn,sqft_living_15nn,price
2074,2014,6,5,98023,47.2987,-122.366,10403,1920,1370,550,1,4,1.5,0,1,3,7,1959,0,9619,1550,210000
2075,2014,6,5,98024,47.553,-121.946,219978,3150,3000,150,2,3,2.75,0,1,4,9,1990,0,218235,3180,685000
2076,2014,6,5,98027,47.5321,-122.029,4825,1150,1150,0,1,3,1,0,1,4,6,1957,0,7121,1760,240000
2077,2014,6,5,98027,47.4599,-122,40202,4610,2500,2110,1,4,3.75,0,1,4,10,1980,0,41056,3050,630000
2078,2014,6,5,98027,47.4861,-122.03,22651,1460,1460,0,1,3,1.75,0,1,4,7,1961,0,49222,2030,395000
2079,2014,6,5,98027,47.4683,-122.008,35654,4160,2760,1400,2,4,3.25,0,1,3,8,1973,0,35675,2500,530000
2080,2014,6,5,98028,47.7767,-122.239,4912,2170,2170,0,2,3,2.5,0,1,3,7,2003,0,4395,2010,449950
2081,2014,6,5,98028,47.7675,-122.267,11500,1710,1210,500,1,3,2.25,0,1,3,7,1978,0,11500,1800,385000
2082,2014,6,5,98030,47.3644,-122.2,12128,2192,2192,0,2,4,2.25,0,1,3,8,2006,0,4649,1914,310000
2083,2014,6,5,98030,47.3657,-122.173,6176,1610,1610,0,2,3,2.5,0,1,3,7,1994,0,7414,1680,255000
2084,2014,6,5,98031,47.4022,-122.171,7666,2490,1490,1000,1,5,2.5,0,1,4,7,1989,0,7415,1930,292000
2085,2014,6,5,98031,47.3901,-122.174,4237,2100,2100,0,2,4,2.5,0,1,3,8,2006,0,4575,2100,268500
2086,2014,6,5,98033,47.6595,-122.186,14250,1480,1480,0,2,3,2.5,0,1,3,7,1996,0,14250,1660,466800
2087,2014,6,5,98034,47.7028,-122.231,9750,2680,1610,1070,1,3,2.5,0,1,4,8,1979,0,8750,2480,653000
2088,2014,6,5,98034,47.7247,-122.165,3713,2260,2260,0,2,4,2.5,0,1,3,9,2003,0,3713,2260,560000
2089,2014,6,5,98034,47.7251,-122.175,8100,1330,1330,0,1,3,2,0,1,4,7,1969,0,8100,1590,386000
2090,2014,6,5,98038,47.3497,-122.026,4500,2070,2070,0,2,4,2.5,0,1,3,7,2004,0,5173,2760,343000
2091,2014,6,5,98038,47.3608,-122.036,5000,1910,1910,0,2,4,2.5,0,1,3,7,2005,0,5000,2020,297500
2092,2014,6,5,98038,47.3772,-122.029,5773,2420,2420,0,2,4,2.75,0,1,3,8,2005,0,6200,2420,376000
2093,2014,6,5,98038,47.3446,-122.041,5540,2600,2600,0,2,3,2.5,0,1,3,8,2004,0,5540,2600,355500
2094,2014,6,5,98040,47.5606,-122.222,13084,2070,1700,370,1,4,2.25,0,1,4,8,1967,0,10180,2520,795000
2095,2014,6,5,98040,47.5449,-122.215,29110,1830,1230,600,2,4,1.75,0,1,3,8,1990,0,16488,3630,610000
2096,2014,6,5,98045,47.4861,-121.804,10840,2810,2070,740,2,4,3.75,0,3,4,8,1994,0,11248,2370,492000
2097,2014,6,5,98052,47.6373,-122.104,10720,2020,1420,600,1,4,2.75,0,1,4,8,1976,0,10164,2190,555000
2098,2014,6,5,98052,47.6737,-122.156,8106,960,960,0,1,3,1.75,0,1,3,7,1962,0,8035,1650,375000
2099,2014,6,5,98053,47.6359,-121.974,29970,1640,1640,0,2,3,2.5,0,1,3,7,1992,0,28399,1580,463000
2100,2014,6,5,98058,47.4497,-122.176,7560,1010,1010,0,1,3,1,0,1,3,6,1958,0,7560,1170,189000
2101,2014,6,5,98059,47.5071,-122.148,5150,2700,2700,0,2,4,2.5,0,1,3,9,2007,0,7620,3160,550000
2102,2014,6,5,98059,47.4704,-122.076,51649,1700,1700,0,1.5,3,1.75,0,1,5,6,1931,0,39504,1100,545000
2103,2014,6,5,98059,47.4666,-122.072,13500,1500,1500,0,1,3,1,0,1,4,7,1968,0,13680,1350,270000
2104,2014,6,5,98065,47.5405,-121.868,17811,5180,4070,1110,2,5,4.75,0,3,3,11,2001,0,15103,3960,1075000
2105,2014,6,5,98072,47.7355,-122.095,35235,3110,3110,0,2,4,2.75,0,1,4,9,1983,0,35445,2790,749950
2106,2014,6,5,98074,47.6336,-122.063,6402,3590,3590,0,2,3,3.5,0,1,3,10,1999,0,7305,3230,798000
2107,2014,6,5,98074,47.6337,-122.032,12324,1180,800,380,1,3,1.5,0,1,3,7,1981,0,11371,1280,372500
2108,2014,6,5,98077,47.758,-122.071,10384,1510,1030,480,1,3,2.5,0,1,2,7,1976,0,10000,1490,250000
2109,2014,6,5,98092,47.2586,-122.221,6426,2390,2390,0,2,4,2.5,0,1,3,9,1999,0,6700,2520,359800
2110,2014,6,5,98092,47.2603,-122.194,3960,2658,2658,0,2,4,2.5,0,1,3,9,2014,0,4200,2578,411605
2111,2014,6,5,98092,47.3384,-122.164,31299,1560,1560,0,1,4,1.75,0,1,4,7,1965,0,44907,2460,299950
2112,2014,6,5,98102,47.6376,-122.326,1485,1480,1280,200,2,3,2.5,0,1,3,8,2007,0,1277,1470,584000
2113,2014,6,5,98103,47.6844,-122.332,4800,1910,1080,830,1,3,1.75,0,1,3,7,1959,0,4800,1750,700000
2114,2014,6,5,98106,47.5181,-122.364,5360,1170,1170,0,1,3,2,0,1,3,6,1919,0,7200,1180,335000
2115,2014,6,5,98106,47.535,-122.348,3784,2340,2340,0,2,4,2.5,0,1,3,8,2008,0,4000,1730,445000
2116,2014,6,5,98108,47.5485,-122.302,4750,2440,1450,990,1,5,3,0,1,3,9,2006,0,5940,1420,495000
2117,2014,6,5,98109,47.6444,-122.357,3400,970,970,0,1,2,1,0,1,3,7,1924,0,3600,1180,546000
2118,2014,6,5,98112,47.6398,-122.306,3900,2660,1480,1180,1.5,4,2,0,1,4,7,1923,0,3900,2350,886000
2119,2014,6,5,98112,47.6265,-122.312,5568,2920,2320,600,2,5,2.5,0,1,3,8,1906,0,5568,2970,875000
2120,2014,6,5,98115,47.6883,-122.314,3800,1660,1660,0,1.5,4,1.75,0,1,3,7,1926,0,3767,1660,619000
2121,2014,6,5,98115,47.6843,-122.317,868,1463,1463,0,3,3,2,0,1,3,7,2003,0,4320,1484,390000
2122,2014,6,5,98116,47.5837,-122.399,3880,3902,2782,1120,3,6,4.5,0,5,4,9,1977,0,3870,1100,1300000
2123,2014,6,5,98117,47.6922,-122.371,4185,2050,2050,0,2,3,2.5,0,1,3,9,2011,0,5000,1150,700000
2124,2014,6,5,98117,47.6847,-122.381,3840,1430,950,480,1,3,1,0,1,3,7,1945,0,3840,1430,466500
2125,2014,6,5,98117,47.6763,-122.37,5350,2400,1460,940,1.5,4,2.25,0,1,4,7,1929,0,4880,1250,620000
2126,2014,6,5,98118,47.5323,-122.281,1080,1390,1140,250,2,3,3,0,1,3,7,2006,0,1081,1450,275000
2127,2014,6,5,98118,47.5529,-122.268,4676,2000,1250,750,1.5,4,1,0,1,3,7,1916,1986,4676,1140,450000
2128,2014,6,5,98118,47.5484,-122.278,4095,920,920,0,1,2,1,0,1,4,6,1914,0,4945,1460,356000
2129,2014,6,5,98118,47.5298,-122.268,3990,1660,1660,0,2,3,2.5,0,1,3,7,2009,0,4050,1670,324500
2130,2014,6,5,98122,47.6018,-122.297,1245,1530,1050,480,2,3,2.25,0,1,3,9,2014,0,2307,1530,465000
2131,2014,6,5,98125,47.7249,-122.287,9886,1670,1670,0,1,4,1.75,0,1,5,7,1947,0,9997,2590,456000
2132,2014,6,5,98125,47.7078,-122.288,8381,1480,1480,0,1,3,2.5,0,1,4,7,1968,0,8050,1710,547000
2133,2014,6,5,98133,47.7513,-122.334,7931,1980,1160,820,1,4,3,0,1,4,7,1983,0,7931,1910,395000
2134,2014,6,5,98136,47.5473,-122.396,7500,1050,1050,0,1,3,1,0,1,3,6,1900,0,7500,1380,440000
2135,2014,6,5,98136,47.5533,-122.391,6000,3250,2500,750,2,3,3.5,0,1,3,10,2001,0,6000,1650,875000
2136,2014,6,5,98136,47.554,-122.385,6250,1980,1090,890,1,3,1.75,0,2,5,7,1910,0,6250,1980,564000
2137,2014,6,5,98144,47.5759,-122.288,4206,2340,1170,1170,1,3,1.75,0,1,5,7,1917,0,4725,1360,640000
2138,2014,6,5,98144,47.5873,-122.29,3870,1290,1290,0,1,3,1.75,0,1,5,7,1916,0,5850,2020,647500
2139,2014,6,5,98146,47.4829,-122.341,9450,1890,1090,800,1,3,1.5,0,1,3,7,1957,0,8100,1470,270000
2140,2014,6,5,98146,47.5132,-122.389,6032,2000,1300,700,1,4,1.75,0,3,3,7,1959,0,6032,1930,453500
2141,2014,6,5,98168,47.5094,-122.31,7408,1190,830,360,1,2,1,0,1,3,6,1941,0,7408,1140,229000
2142,2014,6,5,98178,47.4945,-122.258,4250,1690,1020,670,1,3,1,0,1,3,7,1967,0,8865,1820,269000
2143,2014,6,5,98188,47.4363,-122.286,10650,1130,1130,0,1,3,1,0,1,3,7,1954,0,10650,1320,237000
2144,2014,6,5,98198,47.4117,-122.333,15349,2440,2440,0,2,4,2.75,0,2,4,7,1957,0,9250,2280,425000
2145,2014,6,5,98198,47.398,-122.299,9750,1750,1350,400,1,3,2,0,1,3,7,1961,0,10125,1900,279950
2146,2014,6,5,98199,47.6513,-122.4,1432,1690,1360,330,2,3,3.5,0,1,3,7,2008,0,2788,1650,499000
2147,2014,6,5,98199,47.6426,-122.409,8051,2980,2020,960,1.5,4,2.25,0,3,4,10,1935,0,5499,2760,1155000
2148,2014,6,5,98199,47.6593,-122.394,4000,1370,1370,0,2,4,2,0,1,3,9,1951,1994,5720,2010,605004
2149,2014,6,5,98199,47.6456,-122.383,1664,1710,1300,410,2,3,2.5,0,1,5,8,2003,0,5400,1470,529999
2150,2014,6,6,98001,47.2956,-122.285,9610,1730,1380,350,1,2,1,0,1,3,7,1962,0,9812,1310,200000
2151,2014,6,6,98003,47.2575,-122.312,9900,1370,1370,0,1,3,1.75,0,1,4,7,1983,0,9600,1490,320000
2152,2014,6,6,98003,47.2824,-122.301,9600,1970,1300,670,1,3,2,0,1,4,7,1967,0,7703,1710,294700
2153,2014,6,6,98004,47.5979,-122.197,9583,4280,4280,0,2,4,3.5,0,1,3,11,2005,0,10031,2360,1600000
2154,2014,6,6,98005,47.5979,-122.173,9900,2230,2230,0,1.5,4,2,0,1,5,9,1959,0,11041,2510,809950
2155,2014,6,6,98006,47.5586,-122.121,13458,2550,2550,0,2,3,2.5,0,1,3,9,1990,0,13458,3180,715000
2156,2014,6,6,98008,47.631,-122.117,8395,1470,1470,0,1,4,2,0,1,4,7,1965,0,7976,1760,445000
2157,2014,6,6,98008,47.6079,-122.123,8449,1740,1170,570,1,4,2.25,0,1,4,7,1958,0,11175,1980,455000
2158,2014,6,6,98014,47.6959,-121.921,14653,1880,1880,0,2,4,2,0,1,3,8,1978,0,14858,1750,407193
2159,2014,6,6,98023,47.3025,-122.39,15508,2680,2680,0,2,4,2.5,0,1,3,8,1999,0,15586,1960,300000
2160,2014,6,6,98023,47.3102,-122.381,8600,1900,1900,0,1,4,2.25,0,1,4,8,1975,0,8000,2120,270000
2161,2014,6,6,98024,47.5666,-121.902,12500,1750,1150,600,1,3,1.5,0,1,3,7,1954,0,13000,1680,315000
2162,2014,6,6,98027,47.5305,-122.047,2805,2030,1720,310,2,3,2.5,0,1,3,8,2001,0,2898,1670,471000
2163,2014,6,6,98027,47.5285,-122.031,4747,2430,2430,0,2,4,2.5,0,1,3,8,2008,0,7200,1930,585000
2164,2014,6,6,98028,47.7424,-122.263,18500,4400,2250,2150,1,5,2.75,0,4,5,9,1963,0,19257,3290,1120000
2165,2014,6,6,98029,47.5478,-122,1961,1480,1480,0,2,3,2.5,0,1,3,8,2005,0,1138,1400,450000
2166,2014,6,6,98029,47.5443,-121.994,6002,4270,3180,1090,2,4,4,0,4,3,10,2004,0,5942,4280,1300000
2167,2014,6,6,98033,47.6952,-122.178,7215,3010,3010,0,2,4,2.75,0,1,3,9,2014,0,7215,3010,879950
2168,2014,6,6,98033,47.7016,-122.199,14250,1320,1320,0,1,4,1.5,0,1,4,7,1954,0,14250,1720,510000
2169,2014,6,6,98033,47.6723,-122.169,7040,1480,1480,0,1,3,1.75,0,1,3,7,1974,0,7810,2040,510000
2170,2014,6,6,98034,47.7283,-122.17,8000,2440,1240,1200,1,5,2.75,0,1,4,7,1972,0,8391,1780,525000
2171,2014,6,6,98034,47.727,-122.217,7500,2070,2070,0,2,4,2.25,0,1,4,7,1977,0,7700,2080,465000
2172,2014,6,6,98038,47.3752,-122.029,12476,3080,3080,0,2,3,2.5,0,1,3,10,1990,0,13631,3130,539500
2173,2014,6,6,98042,47.347,-122.087,50994,3270,2720,550,2,4,2.75,0,1,4,8,1983,0,36036,2780,435000
2174,2014,6,6,98052,47.6307,-122.088,16600,2170,1130,1040,1,3,1.5,1,3,3,10,1979,0,13875,3130,1150000
2175,2014,6,6,98052,47.6677,-122.15,12187,2670,2670,0,2,3,2.5,0,1,3,8,1986,0,8999,2400,744000
2176,2014,6,6,98053,47.7103,-122.027,6815,2280,2280,0,1,2,2,0,1,3,8,2002,0,6750,2280,835000
2177,2014,6,6,98053,47.6886,-122.037,5593,2560,2560,0,2,4,2.5,0,1,3,7,2001,0,5890,2800,600000
2178,2014,6,6,98056,47.534,-122.179,6975,2400,2400,0,2,3,2.5,0,1,3,9,1993,0,11172,2640,570000
2179,2014,6,6,98058,47.4492,-122.084,94525,2050,1250,800,1,4,1.75,0,1,4,7,1959,0,47480,2270,455000
2180,2014,6,6,98065,47.5222,-121.874,6326,2630,2630,0,2,4,2.5,0,1,3,9,2008,0,6229,3240,589500
2181,2014,6,6,98070,47.4208,-122.445,103237,1210,1210,0,1,3,1,0,1,2,6,1918,1960,40510,1880,160000
2182,2014,6,6,98072,47.7399,-122.099,12596,1910,1340,570,1,3,1.75,0,1,3,7,1977,0,13310,1550,415000
2183,2014,6,6,98072,47.7499,-122.111,40250,1730,1730,0,2,3,1.5,0,1,4,8,1983,0,36250,1730,535500
2184,2014,6,6,98074,47.593,-122.057,7679,3030,3030,0,2,5,2.75,0,1,3,9,2014,0,6341,3080,837219
2185,2014,6,6,98074,47.6274,-122.04,9354,2840,2840,0,2,4,2.5,0,1,3,10,1990,0,10200,2540,650000
2186,2014,6,6,98074,47.6457,-122.058,9568,2260,1780,480,1,3,2,0,1,3,8,1985,0,9744,2250,539000
2187,2014,6,6,98075,47.5802,-122.039,8436,4150,4150,0,2,4,2.5,0,1,3,10,2014,0,8438,4070,969990
2188,2014,6,6,98075,47.5919,-121.975,5562,3240,3240,0,2,4,3,0,1,3,10,2013,0,5562,3380,895000
2189,2014,6,6,98107,47.6696,-122.371,2175,1990,1680,310,2,4,2.5,0,1,3,8,2005,0,2087,1560,595000
2190,2014,6,6,98107,47.6719,-122.396,4011,1720,1720,0,1.5,4,1,0,1,4,7,1904,0,3784,1580,500000
2191,2014,6,6,98112,47.6341,-122.284,3600,3010,2370,640,2,4,3.5,0,1,3,9,1999,0,4200,2650,1280000
2192,2014,6,6,98115,47.6733,-122.298,3300,1980,1140,840,1.5,3,1.75,0,1,4,7,1926,0,5000,1590,660000
2193,2014,6,6,98115,47.687,-122.32,4080,1260,1260,0,1.5,2,1,0,1,5,7,1926,0,4080,1720,435000
2194,2014,6,6,98115,47.6779,-122.294,5000,1900,1640,260,1.5,3,1.5,0,1,3,7,1926,0,5000,2090,550000
2195,2014,6,6,98115,47.6756,-122.306,3800,2720,1800,920,2,4,3,0,1,5,8,1919,0,4001,1940,739000
2196,2014,6,6,98115,47.6971,-122.282,5400,1740,990,750,1,2,1.75,0,1,4,7,1946,0,5400,1980,452000
2197,2014,6,6,98115,47.6952,-122.323,6034,2040,2040,0,2,4,2.5,0,1,3,7,1990,0,5986,1380,545000
2198,2014,6,6,98116,47.5874,-122.387,5750,2880,1710,1170,1.5,4,2.75,0,1,5,9,1928,0,5750,1640,920000
2199,2014,6,6,98117,47.6901,-122.362,4590,890,890,0,1,2,1,0,1,3,7,1923,0,4590,1310,475000
2200,2014,6,6,98117,47.6792,-122.404,16940,2460,1930,530,1.5,2,2.25,0,5,4,9,1936,0,6851,2260,1370000
2201,2014,6,6,98118,47.5529,-122.281,6180,2820,2050,770,2,4,2.5,0,1,3,9,2013,0,4635,1390,735000
2202,2014,6,6,98122,47.612,-122.295,1073,1405,1140,265,2,2,2,0,1,3,8,2007,0,3000,1405,405000
2203,2014,6,6,98126,47.5344,-122.381,4080,1490,930,560,1,2,1.5,0,1,3,7,1956,0,4080,1320,389250
2204,2014,6,6,98126,47.5222,-122.375,7740,1550,1550,0,1.5,4,1,0,1,3,6,1954,0,7740,1220,385200
2205,2014,6,6,98126,47.5232,-122.375,4800,810,810,0,1,2,1,0,1,3,7,1948,0,7740,1240,253500
2206,2014,6,6,98144,47.595,-122.308,5000,980,980,0,1,3,2,0,1,3,6,1940,0,3025,1970,435000
2207,2014,6,6,98146,47.5112,-122.357,5000,780,780,0,1,2,1,0,1,4,6,1943,0,5000,1030,285000
2208,2014,6,6,98155,47.7362,-122.314,7020,1020,1020,0,1.5,3,1.75,0,1,4,7,1953,0,5871,1020,360000
2209,2014,6,6,98155,47.7394,-122.288,6250,1470,1070,400,1,3,1.75,0,4,4,7,1939,0,7050,2630,432000
2210,2014,6,6,98166,47.455,-122.35,8100,1840,920,920,1,3,1,0,1,4,7,1953,0,8100,1250,185000
2211,2014,6,6,98166,47.4556,-122.372,11240,3450,2430,1020,2,4,3.25,0,4,4,10,1960,2001,19499,2412,1035000
2212,2014,6,6,98166,47.432,-122.348,14333,1560,1560,0,1,3,1,0,1,4,7,1953,0,14333,1640,387500
2213,2014,6,6,98177,47.7506,-122.372,23900,2270,1820,450,1,3,2.25,0,1,3,9,1975,0,28300,2520,680000
2214,2014,6,6,98177,47.7608,-122.378,19831,4600,2300,2300,1,5,2.5,0,4,3,9,1956,2015,19831,2890,805000
2215,2014,6,6,98178,47.4914,-122.253,5557,2690,2690,0,2,5,2.5,0,1,3,7,2012,0,10500,2090,279000
2216,2014,6,6,98198,47.397,-122.321,9994,2700,1350,1350,1,3,2.5,0,4,4,7,1959,0,10664,2470,402000
2217,2014,6,7,98027,47.5209,-122.052,53173,3820,2040,1780,1,6,2.5,0,1,4,9,1974,0,15314,2510,611000
2218,2014,6,7,98055,47.4487,-122.205,6432,3070,3070,0,2,4,2.5,0,1,3,9,2006,0,5106,2910,462000
2219,2014,6,7,98074,47.6041,-122.02,4200,2460,2460,0,2,4,2.5,0,1,3,8,1998,0,4200,2460,568500
2220,2014,6,7,98117,47.6911,-122.392,2940,1730,1730,0,3,3,3,0,1,3,7,1985,0,4410,1690,490000
2221,2014,6,8,98008,47.572,-122.102,7850,4420,3150,1270,2,4,3.25,1,5,3,11,2001,0,8525,2760,2700000
2222,2014,6,8,98011,47.7449,-122.192,4369,2870,2090,780,2,5,3,0,1,3,8,2007,0,4610,2640,540000
2223,2014,6,8,98029,47.5695,-122.006,4169,1780,1780,0,2,4,2.5,0,1,3,8,1994,0,4164,1830,540000
2224,2014,6,8,98052,47.6518,-122.123,9360,2370,2370,0,2,4,2.25,0,1,4,8,1979,0,9720,2370,684680
2225,2014,6,8,98055,47.454,-122.19,4381,1811,1811,0,2,4,2.5,0,1,3,8,2007,0,4150,1811,260000
2226,2014,6,8,98056,47.4878,-122.191,7200,3400,2470,930,2,3,2.75,0,3,3,9,2009,0,8676,1580,530000
2227,2014,6,8,98065,47.5369,-121.876,7398,2300,2300,0,2,3,2.5,0,1,3,8,2001,0,6983,2580,567500
2228,2014,6,8,98077,47.7603,-122.074,62290,2450,2450,0,2,4,2.25,0,1,3,8,1976,0,41181,2450,510000
2229,2014,6,8,98103,47.6653,-122.338,3225,1440,960,480,1,2,1,0,1,3,7,1915,0,3630,1160,445000
2230,2014,6,8,98105,47.6696,-122.32,3550,1300,1300,0,1.5,3,1,0,1,3,7,1927,0,4080,1410,455000
2231,2014,6,9,98001,47.3067,-122.285,21000,1300,1300,0,1,4,1.75,0,1,4,7,1969,0,9920,2120,229950
2232,2014,6,9,98001,47.3535,-122.273,14937,2190,2190,0,2,4,2.75,0,1,3,8,1993,0,11360,1920,367300
2233,2014,6,9,98002,47.3411,-122.219,6301,1330,1330,0,1,3,1.75,0,1,3,7,1998,0,6144,1330,236000
2234,2014,6,9,98002,47.2839,-122.202,7252,1990,1270,720,1,4,2.75,0,1,3,7,1999,0,7535,2100,270000
2235,2014,6,9,98004,47.6218,-122.209,10474,2850,1730,1120,1,3,2.5,0,1,4,8,1954,0,10474,2820,1150000
2236,2014,6,9,98004,47.6003,-122.206,26784,4220,2110,2110,1,5,3.5,0,1,3,10,1958,2006,33945,3450,1635000
2237,2014,6,9,98005,47.5938,-122.154,10780,1760,1760,0,1,3,1.75,0,1,3,8,1977,0,10780,2090,554000
2238,2014,6,9,98005,47.5924,-122.175,16200,2210,1390,820,1,3,1.75,0,1,3,8,1958,0,16200,2050,625000
2239,2014,6,9,98005,47.6392,-122.165,112521,4130,4130,0,2,4,3.25,0,1,3,11,1978,0,26147,3140,1900000
2240,2014,6,9,98006,47.5638,-122.153,10100,2630,1580,1050,1,3,2.5,0,1,4,9,1967,0,9700,2400,852500
2241,2014,6,9,98007,47.6179,-122.141,3464,1530,1530,0,2,3,2.5,0,1,3,8,1998,0,3446,1530,546000
2242,2014,6,9,98008,47.6199,-122.116,8800,1300,1300,0,1,3,1.75,0,1,4,8,1963,0,8800,1350,502000
2243,2014,6,9,98008,47.6294,-122.116,9886,2240,2240,0,1.5,4,1.75,0,1,4,7,1965,0,8040,1540,500000
2244,2014,6,9,98014,47.6586,-121.962,246114,2800,2800,0,2,4,2.5,0,1,3,9,1999,0,60351,2750,739000
2245,2014,6,9,98019,47.745,-121.916,77972,2630,2630,0,2,3,2.5,0,1,3,9,2004,0,75794,2250,600000
2246,2014,6,9,98019,47.7659,-121.899,31505,1000,1000,0,1,2,1,0,1,3,6,1960,0,22597,1560,265000
2247,2014,6,9,98019,47.7392,-121.966,12831,2800,2800,0,2,4,2.5,0,1,3,8,2001,0,10235,2810,563500
2248,2014,6,9,98019,47.7313,-121.971,11805,1350,1350,0,1,3,2,0,1,3,7,1986,0,14200,1350,325000
2249,2014,6,9,98019,47.7078,-121.915,45302,1440,1440,0,2,3,1.75,0,1,3,7,1977,0,49658,2080,328000
2250,2014,6,9,98019,47.7346,-121.97,14024,2170,2170,0,2,4,2.5,0,1,3,8,1992,0,14029,2240,442500
2251,2014,6,9,98022,47.2058,-121.997,5753,2520,1510,1010,1.5,5,1.5,0,1,4,7,1928,0,6875,1620,250000
2252,2014,6,9,98023,47.3071,-122.381,9000,1980,1480,500,1,4,1.75,0,1,2,7,1978,0,9360,1980,213000
2253,2014,6,9,98023,47.3085,-122.381,8000,2210,2210,0,2,3,2.25,0,1,4,8,1969,0,8000,1990,250250
2254,2014,6,9,98027,47.4661,-121.997,36445,2470,2470,0,2,3,3,0,1,4,8,1980,0,35350,2310,525000
2255,2014,6,9,98028,47.7391,-122.241,10800,1710,1710,0,1,3,1.75,0,1,4,7,1958,0,10800,1890,368000
2256,2014,6,9,98031,47.4022,-122.166,8304,2500,2500,0,2,3,3,0,1,3,8,1997,0,7855,2290,364900
2257,2014,6,9,98031,47.3913,-122.185,5909,1980,1980,0,2,4,2.5,0,1,3,8,2003,0,5487,2550,307550
2258,2014,6,9,98034,47.7316,-122.224,7500,1230,1230,0,1,3,1.75,0,1,3,7,1987,0,8747,1930,385000
2259,2014,6,9,98038,47.3558,-122.004,7399,3190,3190,0,2,4,2.5,0,1,3,10,2006,0,7323,3250,609900
2260,2014,6,9,98039,47.6353,-122.229,16007,2740,2740,0,2,4,2.5,0,1,3,9,1984,0,16008,2760,1225000
2261,2014,6,9,98040,47.5413,-122.216,15907,3300,3300,0,2,4,3.25,0,1,5,10,1985,0,11358,2740,1350000
2262,2014,6,9,98040,47.5578,-122.212,19387,4250,3260,990,2,4,2.5,0,3,4,9,1972,0,17024,3690,1339000
2263,2014,6,9,98042,47.3804,-122.163,15029,3730,2440,1290,2,4,3.5,0,3,3,10,1991,0,14280,3440,599950
2264,2014,6,9,98045,47.4836,-121.783,9928,2330,2330,0,2,4,2.5,0,1,3,8,1998,0,8175,2430,471000
2265,2014,6,9,98052,47.6658,-122.149,9300,2030,2030,0,1,4,2,0,1,4,8,1976,0,9018,1800,627000
2266,2014,6,9,98053,47.7108,-122.031,6275,1870,1870,0,1,2,2,0,1,3,8,2003,0,5200,1670,579000
2267,2014,6,9,98053,47.6662,-122.057,33206,2610,2610,0,2,4,2.5,0,1,3,10,1988,0,28295,2870,743700
2268,2014,6,9,98055,47.4872,-122.204,4500,2390,2390,0,2,4,3,0,1,3,7,1974,0,4500,1320,290000
2269,2014,6,9,98055,47.4417,-122.194,8686,1150,1150,0,1,3,1.5,0,1,4,7,1963,0,8798,1760,213400
2270,2014,6,9,98056,47.5243,-122.204,7149,2190,1240,950,1,3,2.25,0,2,4,8,1963,0,7149,3500,539950
2271,2014,6,9,98056,47.5044,-122.17,3692,2370,2370,0,2.5,4,3.5,0,1,3,8,2013,0,5425,2520,400000
2272,2014,6,9,98058,47.4476,-122.128,7665,1920,1500,420,1,4,1.75,0,1,4,8,1975,0,7344,2100,341000
2273,2014,6,9,98058,47.454,-122.144,7875,2700,2700,0,1.5,4,1.75,0,1,4,8,1968,0,7875,2220,390000
2274,2014,6,9,98058,47.4365,-122.106,35988,1590,1590,0,1,3,2,0,1,4,8,1974,0,23789,2780,305100
2275,2014,6,9,98059,47.502,-122.146,7560,2020,2020,0,1,4,1.5,0,1,4,7,1960,0,8080,1410,379000
2276,2014,6,9,98065,47.5319,-121.84,158558,1610,1610,0,1.5,2,1.75,0,1,2,6,1948,0,3572,1800,280000
2277,2014,6,9,98065,47.5384,-121.889,4400,1960,1960,0,2,3,2.5,0,1,3,7,2006,0,4400,2060,410000
2278,2014,6,9,98070,47.4421,-122.444,131790,2470,2470,0,2,4,1.75,0,3,3,8,1937,0,92747,1470,585000
2279,2014,6,9,98072,47.7443,-122.114,47480,2670,2670,0,2,3,2.5,0,4,3,9,1981,0,42800,2760,605000
2280,2014,6,9,98072,47.7337,-122.132,34560,3160,3160,0,1,4,2.25,0,1,4,10,1981,0,38045,3530,965000
2281,2014,6,9,98074,47.6051,-122.053,19290,4060,4060,0,2,4,3.75,0,1,3,10,2002,0,13250,4020,1017100
2282,2014,6,9,98074,47.6108,-122.044,8050,1240,1240,0,1,3,1.75,0,1,4,7,1978,0,9856,1370,347000
2283,2014,6,9,98074,47.6314,-122.027,8925,2140,2140,0,2,3,2.5,0,1,3,8,1991,0,8956,2310,640000
2284,2014,6,9,98075,47.5833,-122.028,13435,2380,2380,0,2,4,2.5,0,1,3,10,1992,0,9677,2730,648000
2285,2014,6,9,98075,47.5941,-122.004,6224,1900,1900,0,2,3,2.5,0,1,3,7,2005,0,5450,2260,536000
2286,2014,6,9,98075,47.5922,-122.008,4165,2260,2260,0,2,3,2.5,0,1,3,7,2005,0,4566,2770,550000
2287,2014,6,9,98075,47.5972,-122.018,7778,3150,3150,0,2,4,3,0,1,3,9,2000,0,6500,2970,700000
2288,2014,6,9,98077,47.7545,-122.047,63162,2350,2350,0,2,4,2.5,0,1,4,8,1994,0,63162,2370,649950
2289,2014,6,9,98092,47.3025,-122.067,35127,1680,1680,0,2,3,2.25,0,1,3,7,1987,0,35166,1820,285000
2290,2014,6,9,98102,47.6414,-122.329,1136,710,710,0,2,2,1,0,1,4,7,1943,0,1173,1370,403950
2291,2014,6,9,98103,47.6654,-122.355,951,1380,1380,0,3,2,2.5,0,1,3,9,2006,0,3400,1430,552000
